text,label
"@user Ambientado también en Italia, es una comedia sobre una serie de parejas y entuertos, con honor, clase social y mucho humor",2
Soy el unico al que le da mal rollo la gente con gafas de sol? es que no sabes si te está mirando o no y pues,0
Quiero entrar en algún grupo de WhatsApp feminista o lgtbfriendly,1
Lo mejor de la vida ver Skins,2
@user claroooo o a varios solo que ya les vale ... PSOE roto etc,0
@user @user @user @user @user @user Para explicar lo de los 6M nos pondrá el profe documental de Youtube,1
acabo de hablar con alba y ya esroy un poquito mejor,2
"@user Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",0
@user y su canción: Se non te #VIDEO Publicado el 10 Nov del 2013 y aquí te lo compartimos,1
"@user llego tarde, soy huge fan la empecé en el 2000, crecí con ella sube y cae tiene de todo como toda serie, temporadas favoritas...",2
"Muchos días de sol, calor y numerosos incendios. En España hace mucha falta que llueva y parece que no queda mucho",0
"@user no las des, en serio.",1
@user con lo majo que eres,2
Uníos a él en vez de venir a dar por culo a las feministas si tanto OS JODE nuestro movimiento,0
y quiero ir de nuevo al Cosmocaixa,1
@user @user buena nana para dormir,2
Cuando queres comprar muchas cosas pero eres pobre,0
Si os interesa o teneis algun conocido que le interese el Airsoft. Vendo L96 (nueva) y G36. Mascara y mas cosillas. RT se agradece,1
"@user @user Qué chulada! Mola mucho el post, chicas!",2
Estoy sensible y lloro por todo y,0
"Quiero amigos que le gusten mis gustos musicales, ya tengo pero viven largo",1
@user Tú siempre sexy Nerea!! Qué tengas un maravilloso día! Besitos!,2
@user a mi ya se me fueron los 2gb,0
@user Lo pronunciamos pellót así fuerte!! . Cl,1
Enamorada de Second to Last Love... Veré probablemente la japonesa luego.,2
@user NOOOO omg siempre me pierdo los mejores fanarts,0
Ayúdanos a conocerte mejor para seguir mejorando  ✍️  ¿Cómo conociste #Microteatro?,1
D.O eres genial ...Feliz cumpleaños y q sean muchos años más #E #EL #KPOp,2
"@user me perdí esa encuesta, últimamente estoy mucho menos activo.   Pasad un buen rato en el directo",0
@user illo que ya me han enviado 5 personas diferentes snpachats con palomitas,1
@user @user @user Nos encantará saber tus  impresiones sobre el libro. Seguro que Nora estará encantada también.,2
"Entre todas las miles de personas a las que le podía haber pasado eso, ME PASA A MI -.-'",0
"Amigos, me sacaron la mierda hoy pero estoy feliz",1
"Próximo destino ......Londres  ,no puedo estás más feliz ,ha currar al extranjero yupiiiii !!!",2
"JAJAJAJAJJA, me le cague por que si y listo 🤘",0
"@user Hola , queria preguntarte si el nuevo cafe Chiapas, es el mismo shade grown porque voy a hacer degustacion pronto ...",1
@user @user buscando la mirada perfecta Roci,2
"""Mae mañana llego a las 10, cuidado te quedas dormida porque a las 10 estoy ahí"" -Liena, se quedó dormida y no ha llegado.",0
"@user @user @user @user ohhh lo mismo! También con concierto, lo que no se, si será el mismo",1
Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol,2
Me quiero morir para no tener que aguantar esta puta calor,0
FAV si crees que me gustan los penes (como no soy famoso y nadie le va a dar FAV pues tendre la consciencia limpia),1
"@user una de mis favoritas de tu galería, la luz que captaste es muy misteriosa además... me encanta!",2
Y el daño moral que le hacemos a Amancio con nuestras críticas? Seguro que está triste y no duerme bien por las noches,0
"Manuel Carrasc  -Uno x Uno me gusta  -Vale -Ok -ta luego maricarmen  -no me gusta pero, vamos a decir que lo respeto  -me se canciones",1
"@user Otro para ti Javier, me ha hecho mucha ilusión tu respuesta. Gracias de corazón  feliz noche.",2
Y sigan criticandome hablando paja de mi que yo seguiré viajando y dándome la vida que yo quiera.,0
@user o compra fundas de móvil transparentes y las pintas como una pokebola y hazes una pagina web donde las puedas vender,1
lo mejor de to es que me examino justo el dia de mi cumple pero bueno la vida,2
"@user Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios",0
@user amiga siiii y la pobresa extrema sigue,1
Que graciosa va a estar la pretemporada,2
vale acabo de ver algo muy desagradable gracias cris y buenas noches,0
@user Quiero verte otra vez  vuelve ya de tu cvtre pueblo.,1
Como chiquito con juguete nuevo,2
En pleno 2017 y hay servicios que sólo se pueden utilizar con Windows...,0
"@user @user @user @user ""Resultad Sobrevives"" lo de estar loco funciona",1
@user Así es un saludo desde Perú! La vida es mejor con un buen vino o un buen café!,2
Erito es una mala persona,0
"No se que está pasando conmigo ultimamente, pero extraño a toodooos",1
Hoy tuve un día muy lindo me chinearon mucho 2 amigos y el jueves uno que amo mucho.,2
"Utopí audiencia estable, media de más de 8'5 en Imdb etc... Pero fue cancelada. No se puede tirar tanto de la manta farmacéutica",0
@user Cuando veas una que te guste de color no negro tell me,1
Mira que cucada 😍😍😍😍😍😍😍😍😍 Le he puesto hasta el lacito k llevaba el de ash  http,2
"Me ha explotado un vaso en la mano, que forma tan bonita de empezar el día",0
@user  Que cabrones..... puffff  .... Bueno se empieza de nuevo no pasa nada jejej,1
@user @user @user @user Al final ha sucumbido el maldito a nuestra dura mano,2
"@user tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.",0
siempre que intento ver una nueva serie en NF termino viendo stranger things.,1
@user algún día me mandaras un md y me dirás cosas bonitas como te digo yo  te quiero 😳💞,2
@user Porque nunca nos toca un arbitro bueno? Hay alguno que sea bueno para el Valencia?,0
Un meme de miércoles para un Perú más consciente #EsNiceSi retuiteas #YoCuidoElAgua,1
"@user  Yo cuando pueda quiero tener el Omega Constellation,, con los numéricos romanos.",2
@user somos más felices sin ti,0
La realidad es que ella ya no es mi mejor amiga,1
"Fue muy bonito postular para el CEUP, hacer cosas que nunca pensé que podía en cortísimo tiempo, de hecho me enseñó a organizarme. #feliz",2
@user ya no tendremos el mismo,0
"Me encontré una tarjeta pegada en el cajero y llamé al banco para reportarla, la dueña puede estar tranquila #whatgoesaroundcomesaround",1
Ser el villano de la película es lo mejor,2
En serio que feo ir al mall este día. Mañana seguro estará peor.,0
@user tendremos que probarlos y de paso hacer alguna video receta chicos  @user,1
Y los directos deberían ser totalmente estables (ya que en Madrid solían darme problemas) Se vienen cosas chulas,2
Muchas gracias queridos SPOILERS #TWD,0
Ocupo ruedas nuevas para los patines,1
"@user jajaja perdón, la serie está muy buena",2
Me retuitea gente que no conozco y sus amigos no tiene los mensajes abiertos y no sé que haser,0
Alguna buena moza que me diga a qué hora y qué días echan Teen Wolf,1
@user vente aquí a caceres y te llevo a un sitio donde verás la luna preciosa,2
"@user Qué fácil es quedarse calladito, bajarse los pantalones y no decir ni mú... Cuánta ignorancia en tu ""opinión"". Saludos",0
Soy una atrevida ay  todos me lo dicen,1
@user @user ¡Buen viaje! Hasta la próxima aventura  Un abrazo,2
"@user ugh siii, de lo peor",0
Es tiempo de una nueva aventura,1
"@user @user ¡Permiso ninguno, por favor! La foto es de Miquel, y yo encantado de poder verla en mi timeline",2
@user @user cabrooon siempre te acabas follando a mis novias/esposas!!,0
"Marca el valencia B el 0-1 en la DANI JARQUE, hay que decir que jugamos con 1 menos por expulsión más que rigurosa de un defensor perico",1
"@user Gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos",2
"@user maldito ataque de ansiedad tampoco lo soporto, es por eso que los dramas en emisión me hacen sufrir horrores",0
Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá,1
"@user ya.. se le va, pero me gustó igual  lo siento, sino.. BLME está bien adaptado o los libros de Sparks",2
"3 años siguiéndote y ni una mención, con lo que te quiero  @user  #askalvarogango",0
me llevo bien con los ex de @user jaja hasta jugamos pichangas @user #yosupereamiex,1
@user en francia probé un ramen de bolsa que era más rico que Tokyo Ramen llévenme al primer mundo,2
Todavía son las nueveeee e e e e e e eeee Uf,0
"@user Yo he ganado recursos haciendo justo eso, demostrando que el colega usó resúmenes acomodados",1
"Y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",2
Que seriedad pues papá!! A ver el cabello con TINTE? Me da bien? MEJOR PREFIERO NATURAL! Así me identifico,0
"La receta de la felicidad, es saber que quien no experimenta, crea, innova, no sera seguro de si mismo.",1
"@user 2. Hace mucho tiempo hablabamos por skype por un amigo en común y estaba guay, además de que eres muy mona!",2
Yo voy ciego y me vuelco a csa,0
@user ese es mi estado continuo...,1
@user Slides preparadas !! (al menos la primera versión..,2
@user ya pero 15 euros... Al final la pillare pero me quedo pobre ahora mismo,0
"Creo que pocas veces he estado tan enfadado como esta mañana, pero bueno, entre Uncharted 4 y el ejercicio me han animado",1
"Super Junior es un escape a todas las cosas malas que pasan en mi vida, es por eso que al apoyarlos no lo veo como una obligación",2
¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,0
A ver que asi a lo tonto me quedan solo 2 dias en Galicia.,1
@user ... Buena elección! Gracias por empujarme a verla antes que la saquen!,2
"@user pues es egoísmo, insolidaridad, y miedo. Aunque ya sabes que no seré yo el mayor fan de Podemos",0
"""y recuerda que SIEMPRE mañana será otro día"" palabras de alguien que siempre estará conmigo",1
"Hoy están participando muchas más mujeres, lo que me alegra mucho. Ya sea para preguntas propias o para hacer preguntas por su pareja",2
Tengo los labios super secos #anli,0
@user con todas las cremas jajaja tmr tengo hambre jajajsjs,1
@user me has hecho llorar con tu video para Cate !! Que bello amor Lograste transmitir tus mejores sentimientos! Vibras para ambos,2
@user Debió decirlo! No le parece chirriante que sea igual al texto de 7 Caníbales? Se lo digo desde el respeto.,0
Estoy sola en un banco,1
"@user @user No es perfecta, tiene sus cositas. Pero el balance es bueno, bastante bueno. Y claro, sales cantando",2
"Esta bien tener hermanos, siempre y cuando uno de ellos no decida ser subnormal perdido",0
Buenos días y #felizmartes. Cuántos de vosotros llegáis al final de vuestras #vacaciones? Y cuántos las tenéis a la vuelta de la esquina?,1
"@user bueno, a veces es lo único que tengo, y hay algunos que merecen la pena",2
Yo todo ilusionado porque he encontrado un disco duro externo en casa para meter toda la mierda del portátil y es de dos gigas,0
Lo bueno del frío es que puedo comer como siempre y echarle la culpa al mismo,1
@user Ojalá mi Robbie Williams... Sería ideal teniendo una nueva era al caer. O Take That!,2
🌼 evan peters 🌼  -casi siempre me equivoco y pongo evans peter  -dejadme -es muy sdasldjalsk,0
Ayer inicie con mi proyecto de hacerme mi propia huerta,1
"@user no te conozco, pero tras un vistazo en tw pareces guapa e interesante. Ánimo, espero que puedas recuperarte poco a poco",2
que cansado me tenes albacete... que cansado!!    sino vuelvo a rosario en verano........... ojo.,0
"Preparando la maleta, proxima parada #huelva #fiestasconamigas  💃🏻👯🚆",1
@user Mis sentimientos y mi orgullo por el Valencia son muy grandes. Yo quiero lo mejor para el Valencia.,2
"""Él es raro, pero es hay q estar demasiado mal de la cabeza para querer estar con alguien tan dañada como yo"". -Yo, hablando con mi papá.",0
"@user sisi, xa lle vexo a cara mañan no examen",1
@user Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!!,2
"@user @user  #NecesitoElViajeAAndalucia bueno si un tal premio al mongol o algo así, pero eso era malo",0
@user Los equipos son igual de serios que en la liga que juegan,1
Hoy soñé que @user era mi profe de actuación y fui extremadamente feliz.,2
"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas",0
@user uf ......quién se atreve a juzgar .....yo me voy a dar una ducha fría,1
"@user, experto en hacer reencuentros inolvidables since 1994",2
"A Piper no le gusta que robe en las casas ni a la gente, Piper se ha ido a la basura junto a albóndiga",0
@user Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre,1
"@user Va perfecto entonces, ¡muchas gracias!",2
La verdad esque por YT he hecho cosas malas y me arrepiento y pido perdon pero pff,0
"@user si conoces algún productor que quiera llevarse la obra, que se contacte con nosotros",1
"@user ah bueno, eso duele menos que el dedo del pie heee jajaja calma calma... laura lo arregla",2
"New Balance podría dejar de ser el patrocinador de la Sele o sea, camisetas feas otra vez",0
"Va, aprovechad q estoy aburrido y de vacaciones, y me apetece dibujar tradicional, decidme un diseño de tattoo sencillo y molón",1
